IID	ntile_PGS_LDP2Auto	ntile_PGS_prscsx	ntile_PGS000010	ntile_PGS000011	ntile_PGS000012	ntile_PGS000013	ntile_PGS000018	ntile_PGS000019	ntile_PGS000057	ntile_PGS000058	ntile_PGS000059	ntile_PGS000116	ntile_PGS000200	ntile_PGS000296	ntile_PGS000329	ntile_PGS000337	ntile_PGS000349	ntile_PGS000746	ntile_PGS000747	ntile_PGS000748	ntile_PGS000749	ntile_PGS000798	ntile_PGS000818	ntile_PGS000899	ntile_PGS000962	ntile_PGS001355	ntile_PGS001780	ntile_PGS001839	ntile_PGS002048	ntile_PGS002244	ntile_PGS002262	ntile_PGS002775	ntile_PGS002776	ntile_PGS002777	ntile_PGS002778	ntile_PGS002809	ntile_PGS003355	ntile_PGS003356	ntile_PGS003438	ntile_PGS003446	ntile_PGS003725	ntile_PGS003726	ntile_PGS003727
HG00343	64.1206813676786	4.40513767555487	89.5082968968606	59.870041732343	23.5147570092604	66.2909570353088	71.7435139861861	19.1279294696623	43.1078627215139	71.0436146689606	12.9523927993955	13.0485050739529	47.0104642762106	82.565415060852	78.7744837224442	52.3074394777968	89.70133718172	32.1632525975259	86.2297110650409	60.2752470052568	56.539328545366	68.9904233481699	37.009796235244	85.7124507042204	84.4509808768759	58.5275598320152	33.7264875407388	41.018642335736	35.132425370487	64.9733368137611	18.0404217405415	69.2130386453381	80.0924322708143	25.8038625608671	40.097168588709	67.4911495241779	74.130254902279	73.1781294460369	53.9251675996356	67.8559465662917	54.2487408970233	54.5898354232397	38.4382651316818
HG00344	66.2420472585218	3.0536758673125	7.1099870413322	7.04237454909355	1.6945550479706	17.8315768762207	19.5902982219504	2.42752713444859	10.6510772964544	5.77121055929899	11.5896015520686	59.631088420813	12.875756275584	18.6392719318427	0.355173800143926	0.864638560251902	54.1084457985876	16.6308633488354	58.3422908699428	38.4676586692135	44.7669858678163	11.8573756157522	0.15879968309366	0.69418520886764	5.22405051243677	20.7866344427286	21.5817909613897	2.21158760808963	3.25405034887639	21.759790440671	2.28639444709687	5.64771178839106	12.5241990717588	10.4942096147552	11.5123370291776	7.86017815091385	29.4580672160679	6.95318466384408	6.01854866359757	21.1083317160839	5.02811914911344	8.98693058043395	13.4731319279174
HG00345	34.6684594063938	21.8674405540978	6.66175164148332	23.7160525189751	9.91172449424367	21.5387887567031	57.6932364121719	49.393619415901	20.8819239363291	2.28247429251844	1.87509211937187	81.7931701421579	12.946218195289	36.2131719539568	31.5939721631265	34.822726234125	85.2259865742981	21.9483501533457	69.0161111477698	74.3619119126092	80.6404014086905	5.63684423246124	9.6350416924697	6.49009749855611	50.7404183044378	38.5302763095872	41.8953806354949	4.54281006050534	25.3310234142468	13.6142949081102	3.35863404716852	54.5579504178907	57.1977871024404	61.1693392365135	42.2236282659978	10.552753893138	34.1498340166318	28.8223781246274	0.34461682763147	30.6171845244776	25.1750796919569	15.0409991272279	96.4582141848964
HG00346	15.9416281744913	16.4745635646939	2.37039624737714	5.55487158092536	53.5904437175335	22.0549358373675	31.9835979985982	39.3942337448489	46.5834760961897	36.0733910814399	26.6200663028385	87.4295615101064	3.99381317921522	9.31264071435611	43.8623400796562	40.2072098264119	93.4004592576823	4.17942976551574	24.8543986229881	21.1102911573803	22.0650024273602	30.3079665954917	22.886300441578	50.662778905047	52.7746342560846	11.5236053649342	22.6088888995098	68.6500675784187	52.8190450480449	7.34242657550899	38.3995172119795	4.32050569600309	10.6915501211585	21.6483419104337	21.7204352664786	21.6942632509062	21.024788232628	41.3017640433178	19.8399703394839	60.326361689283	35.9455694374133	46.4885061805634	79.5113850007063
HG00349	84.2136621396468	73.9805018211618	29.3497103540556	33.7184041134863	78.0001002132767	79.0430870719315	95.7081747177442	39.9989308353148	46.8465642147122	81.5405666159674	38.014116984853	15.5306965861905	28.5091743548671	82.3441817890504	60.7444587345427	83.7689023314747	39.5324911165292	82.5222762751985	85.4247948794385	62.79655373274	57.3440626082421	70.2377990026693	37.3530233057733	86.2173548838241	73.6467034581026	65.9627424353682	80.8271523113253	92.3008564415375	95.6154513308967	73.1779595971988	73.4687365430909	67.8227179606005	74.9456388646986	83.4820089986419	81.0742816568968	69.9552117653164	89.6437610524414	94.8005655392122	77.0285694539245	83.8955251138548	74.0028081191551	82.2068470450852	24.1460302656957
HG00350	13.9680924466051	14.4419253257183	24.4190804103803	16.8790690893777	56.7736059878231	42.5167660201849	75.5825027960942	51.156542108649	25.7765262869344	15.3941149358951	65.1263059532201	39.4852313520062	26.2039075556861	44.0935053178421	51.6353570391028	66.2849472986502	73.3150172042941	26.7113566242758	67.0359317448838	52.9850861302302	41.4641842757029	16.9615565190668	18.3117135987282	12.403782402436	35.1118780030926	16.5067850051264	53.5772430776361	77.4780889301846	69.1315323111226	17.0285053002973	23.7909011492918	27.2633202787361	55.3217192909591	54.6404881322211	26.7201074807041	20.6154350568279	46.3608431940354	60.975116129564	23.3823973685146	51.0913080856795	48.9252724572701	54.5841042860162	27.9228650651113
HG00351	86.7253688770796	79.8914121015901	78.2778302384337	74.9432543746009	81.8728577382806	78.5073821563706	73.6248953945215	40.1341626359483	96.626123923619	93.2905860629004	82.6393545535591	28.97425281534	93.828428811165	77.6081831140752	81.3922968920693	39.2138347757455	95.3322166607878	85.4341567695697	56.490200915645	88.9304964687947	94.742688818213	81.2911226966542	96.1406254103914	85.6084050999531	19.5075314653866	78.4705964317722	55.3508874819165	39.207946105411	64.4993524653253	80.1813120255669	91.7339903546485	46.4536713623255	37.1740142790803	74.7687805725367	78.1409428677978	93.1114696674916	64.6304381974302	84.6943961748296	76.9236621419649	32.2316657312388	61.4128977761032	68.2050497160477	36.0940346544283
HG00353	85.8760191447719	67.1254708621215	24.3426018759989	34.7807454135885	74.4972381125011	91.4056083362475	99.8144209014827	97.9167912535127	41.1672735845309	36.996542949239	16.8155697321752	27.6644594944411	25.9560863943296	87.1698630333508	76.5453221895611	71.4216532642664	99.1542981718765	82.1247446925933	99.7524888898908	94.7255587202581	91.9928155959029	15.6010840991348	40.486034992316	37.1130390944391	8.16191403052907	94.0363147794398	97.9529373752246	15.9233961344175	12.0073110253715	96.6202787045038	73.5495314344031	74.7137056282145	88.2919397302256	72.514052323007	70.7973968762198	23.7662986806596	99.496946664359	81.4043618218858	54.0909756247099	95.7722232682598	72.4492879626002	79.5763098596747	88.2201371888619
HG00355	83.1002305563383	61.8877618096755	61.7688982373603	19.2854727655012	23.2739034914578	68.8516496487462	79.0083772951923	91.5488904624929	20.9357385889666	82.9505489449095	83.2740438313166	21.123586129416	65.6681971940155	57.3008778910327	42.7886767461191	40.8857886349735	97.2109240550119	71.5672909040479	93.7580408343891	62.5390648750886	43.9543726057823	83.8806297860251	53.3174468652607	86.9329373190458	59.2575788667803	84.7899185971525	91.4200695749824	43.6356332506909	63.6710979799291	43.6708986215036	94.2152308710025	47.2970981237244	82.2193322059816	99.7010025878892	99.7818062079634	67.4348398958716	89.6009887119813	40.4740800391344	57.5979190778738	70.8450142894478	46.0634836411357	43.4947318316017	35.8172727852751
HG00356	86.6689210976332	91.4333582671993	67.6251562999277	58.9192136411988	36.3255738249019	92.6850485042187	84.8801495842311	35.9612592997929	65.7579806357594	47.5138080786708	76.9774046081347	0.0950781846649597	88.4946039350264	94.7130583316397	88.1186430075625	95.7578467087689	48.6768794978769	83.5574090335242	99.6397139349722	96.1080088690455	92.4194809501146	63.8013804673909	75.975881872977	41.0734327376824	57.920768788647	94.035917477	97.1861927860275	87.1830923458692	79.4967669784759	92.6762417467018	92.8810151629222	63.8033239693642	91.3732433477116	52.4410625991006	36.2997436903434	43.4170254186912	98.4319566852486	77.2740602503341	94.9356233956876	83.3442008748358	81.5026609959307	87.2304309848682	10.8455064188702
HG00357	93.4616973858448	86.3643651027775	98.0718383672869	83.0639468313534	71.2172756631656	98.6419604697272	97.8143941092176	59.8453107859286	81.1554784143701	76.0272373510796	80.996377336431	12.6241897212457	98.3211799378473	99.5478473220381	87.4487969068811	66.3407915117049	94.3957142390395	98.7626804431751	98.6638710203875	93.7962253940863	95.6759781423402	85.0034194430895	88.3835389114515	76.003948833051	90.151640297104	98.9459801030217	98.816830501751	99.5873431270341	98.4022237271026	94.3341191154534	84.1973430025989	91.9325153578304	93.7261341936088	46.8168083720654	25.2280681217999	50.7599794307556	98.5739112141259	97.341335359497	95.3426745186535	78.2535893901122	86.0770250181773	85.3713422728471	2.11328036390326
HG00358	85.3242545577375	72.0660432536456	25.3740833515974	14.4682436769229	99.3266437998733	71.5266247801265	99.9912584150655	99.4046533083171	87.1953975732819	50.4384648801096	97.2672127737232	30.6083997074487	39.948475099476	84.2290428270894	48.7990761259714	70.3756538537134	25.9044827415136	81.1599102244596	99.6807791437896	88.5610102859053	92.6216840128136	83.5494480393128	21.0661237196742	59.9314440369818	89.0513898779801	86.2113223723715	96.468151654604	85.8902712511539	80.7349476886643	77.9561222026962	67.9545994245548	81.9477465763503	99.3218181651391	96.0722163070609	95.5793574556169	54.6698273604626	98.361297382412	79.3582385417781	80.1923517223649	97.1585688196771	90.4961607348792	81.8820283279164	39.9447375057848
HG00360	79.1186128032066	93.095077895528	43.9293689114129	37.1888364014022	81.2376741318571	83.1055515552668	76.2274604787506	49.9638226807406	49.0949994981377	53.1361462960455	73.0691133633773	7.35245315222246	44.6416180662411	83.5417846455259	30.1324074772888	88.1507140195864	35.5860863313181	54.2879877242522	64.6298672013087	76.9973951944973	77.2262827543682	89.0737631446435	62.0904848921035	67.9903838089458	92.2376496362043	87.6578185401343	78.9949935590085	82.8780736221923	73.2475511491904	56.7882978052189	92.4168563138188	53.8173628353143	53.5887123250976	40.8920521404633	80.6843135322727	54.7025995625357	75.7877060050178	72.185072933019	92.6898755928314	69.9663049739505	81.918965114438	78.8152526246551	31.2887126492117
HG00362	48.480686558975	41.1436751502409	46.1199625804976	33.4420661471385	3.7835090887976	63.4433423441787	44.4651955491933	24.8241166654727	64.0244689559182	34.0923149696407	31.4871018828616	49.4833859875978	59.7189118319421	39.4493525846547	10.6078924578276	56.6127832384998	26.6202821079576	67.1604787473223	74.6485011906399	19.4261550672583	25.5536354883733	40.8513288943326	46.1620263948179	45.2551832787395	37.6180779844697	39.2112126783138	51.9805571066129	46.0816925178682	33.7986022673237	36.9099935660737	45.8957428824902	59.9408377010571	22.2599773521747	58.8513264234372	46.8851151875774	49.3095775922039	87.8564839093462	31.8010398294911	52.1692811426486	35.3671981727213	45.9871488290232	34.6131673353433	84.4648823187905
HG00364	44.3464965070056	67.4212595055192	52.8371959360317	31.8176070861726	71.6090775793993	70.7576500267903	86.4055583095403	50.8862572514367	82.8607502267463	31.8926987216108	42.6714203289054	84.976611760421	36.5610598012584	66.5731387891804	70.8630537275955	73.5635051030504	53.785948630325	50.3612713281405	77.5008270427209	86.658834901272	87.9791129777437	26.3294716592762	43.3548297393392	45.9838434048421	76.7356241744472	67.0294573390528	88.6948163658082	65.0728859082956	63.8724608306421	69.3512973454531	36.7081126991551	80.0948932817767	75.1931127898426	1.12557481389078	9.60471189609608	42.2464736048678	51.314958828426	87.3711227778255	44.1070197889037	60.8816431633921	68.9519457511748	73.2557747880295	62.8319550559995
HG00365	19.1175273856701	23.1345437807856	3.99834735420099	16.2345415229804	79.0914506124151	47.3308821025262	98.9431591919283	83.500358388431	17.5034321111605	36.4859408852027	59.9764543058846	4.09041147702555	14.2790472786175	41.3828620150378	19.5936602106387	89.2354415880048	77.8159030598997	89.8517569910613	99.7188845057641	49.1383326633259	53.1329986211092	74.9791389108184	16.3189510479421	27.392735184619	5.81208240255466	37.6477800552428	61.4984327814072	26.3909931334445	26.0917883621207	71.0620599731033	52.8158080554647	46.3849276051367	66.0315576325573	14.6702963863744	4.44353930020327	35.6870234735564	88.6233248325441	32.5350763680246	25.5046031151129	85.4032341050538	13.092064684652	23.290544953556	65.8937583933498
HG00366	46.9310918181586	22.9811317450828	21.5407856058354	3.74884863358634	34.537692597602	22.6513641563802	87.3269451964999	63.3484101620418	57.5806713759757	49.2867393126104	42.1799233971335	42.9654933490478	7.00943595878057	20.314923189675	59.739281127582	9.56592404777345	9.99916350847994	92.8733766422199	91.1793768033432	60.7102604353052	42.8119398167964	49.4387210922885	23.5747720474903	50.3822740108423	22.2756232737712	29.5284881344464	42.9734646020649	45.5527846892934	60.7825838473715	33.3315193946112	84.3088613516324	27.7471547548023	57.6777916993328	13.0724872553231	33.613874853201	50.6082687430258	67.9704948295987	23.7755319093916	37.7164208506626	70.8390910329361	31.9087490701643	34.8605694742247	74.3384948937366
HG00367	86.7018548136042	92.4748177619629	42.5386294834175	36.7065109075509	75.3256421701786	80.9458582674642	81.6522558090928	27.9262072954686	43.941699579843	42.3903084028858	67.3491444206199	16.0888822472459	68.6102659033266	82.2656146346123	65.8158140643791	97.3517686638914	94.1814265636966	82.1031342827351	96.2209887743633	96.1770407164862	95.9251792767994	67.656823867065	45.0920843642643	32.5599249370603	64.1673326637526	80.8405396354675	93.1877187813551	80.6845182352703	69.8627347455151	94.5644852608203	84.2318812850658	70.4516677918701	65.9081296281766	50.7557660498869	47.2713028045686	49.3394624836682	94.8499834419597	86.8970860663508	27.8895011136948	98.5845735793669	92.341262423066	93.2851947885967	68.6184093304234
HG00368	98.4376712066844	88.3376476615653	83.5464286631418	89.7155377993973	99.9397635630141	91.5374770809784	99.7237401435101	41.6251741945834	95.7717316721043	67.2266089302578	73.4158937077485	2.46204596256323	83.1363493849055	93.6167983782354	62.1028797012754	90.0136238437889	89.3481092152771	92.6291517049071	98.829714468465	94.3158832559279	96.5181319343595	81.2575803690784	80.778057154285	52.0520903780805	37.6657166723517	87.6580264899608	94.4193709598599	95.4033436428394	92.0248430982007	82.3461113781479	95.3441327532128	69.5411890523451	98.2196855515812	99.4628306891512	98.6911160404458	57.0068619339959	99.1253897015645	81.8443075108035	36.1179976064906	95.2874542320067	95.3262609038732	91.1384073632062	5.48201059093212
HG00369	89.938053689787	80.2582938264921	70.2084341311293	34.2268899733781	66.2499337724935	90.3054747841433	95.8554087949291	46.0026316924965	14.3652076286683	32.4148790073119	94.08003252574	5.88620799114218	60.7033311319754	95.5751787858386	83.2336363931053	92.10318004014	27.6069004226494	94.3015242126138	99.3915694777576	97.088671501878	96.4997797147468	57.3804876847749	29.1064738742576	46.2439666993671	43.7318277533919	91.5431537226527	94.2404846766462	67.2417789958315	71.4523367947925	89.5261285056569	29.9023519339774	63.8686175290182	93.7051326200689	72.6365795688021	62.376442312062	27.2904378882346	99.5117003680083	65.1418686007338	48.6272860423185	71.4948042462555	58.130460272113	66.4200294751048	37.4457604427488
HG00371	76.4515153524837	64.605339813973	86.0859992958558	93.3446446592091	64.1027807482393	96.754783702007	99.2908801354452	61.2571730289571	66.9434949882523	91.3325663059851	36.35294314119	27.0251485511524	94.3231979389161	98.4910620846819	99.87768257029	78.4516477586998	63.5995266385352	90.9089231160246	99.1957608323145	97.4506577253476	98.2246849600302	78.0666526442243	63.5303292357611	90.5714307282875	90.1170573118984	81.5543437637994	76.2581853441701	79.4830204334615	91.2943928482486	91.5508888748943	56.9279543515445	66.4132611240673	85.9493567409453	57.0438159291799	58.8050174539875	94.5749705606603	96.6870490175131	94.7877943637076	91.6935853955595	94.2647743824253	92.7703990180697	91.0938523533962	15.1367775863222
HG00372	29.4746252044976	17.593487760106	46.3373786758746	54.2482564692394	55.1676577943012	62.2895115770263	57.9879483934803	18.8357643131631	71.3351807689063	44.322617551174	34.3713455250172	49.6417604231077	68.4929253852459	56.3217218908632	63.992740756471	62.5084684258058	84.4132382698015	35.6157404406567	86.8863202878992	59.3186796820681	66.239201887445	46.0666824073558	28.3935500537671	48.7683844193055	36.8570305669157	44.7940425571861	72.9912950112697	68.7709524126843	56.0655138700873	68.1181484086075	76.9853036875058	24.0535722995758	73.7080890712921	88.4588997538444	84.2241326800551	40.6764981741278	43.953851628992	61.9001358702569	30.5660224994027	64.416056959272	23.9518877095855	45.5879959951886	47.2411121045433
HG00373	76.5831602913097	72.3015152525175	79.7237229265748	50.3162985462438	94.1798157920368	64.1743349512353	96.5094329305399	67.3685777622074	46.2849323531594	68.3632588072614	87.7196462264763	28.5478387530266	13.9712342756769	46.9868902568622	96.8891332403276	93.2791676503724	75.3660411746027	81.1846887032806	95.7564721162137	56.5821381890729	43.523982943751	67.9900719456037	50.2387919423655	72.4638954552704	82.9234141667954	51.8926747391899	79.5390887805286	27.2573408645469	54.2721608266821	88.3784356890378	70.28586419636	62.1407502180624	80.2869800018888	77.0841745070707	63.0075623341341	78.5131242542471	92.6297520401906	82.8570568063247	40.1642437067792	97.7640675707057	70.1369646457338	73.1573563187212	93.3555487620505
HG00375	99.9570025422296	99.7571874454409	94.261532835759	95.3106478099285	99.2472304988879	99.9039764558241	99.3952273459411	41.0850000161549	85.9580434809691	85.5464356897496	79.0380871724328	0.402784413757326	78.6789104229987	99.9946001189716	99.7099922779183	99.2616394211781	60.7718708721633	96.952676708619	99.9519880786888	99.7876076892844	99.9450023656282	90.9751607596388	84.0202766678983	89.6584360859753	85.5785245914399	99.9646529280406	99.9745661785437	95.0203075376556	97.3587697226907	99.9988079955369	31.0833504366937	85.0675745862095	99.4031743491701	92.4037722347526	92.1928839549391	96.2543778402665	99.8915429816371	99.6964324087604	93.3891764086821	99.9368881849277	99.9723664212482	99.9683077763023	30.3134746813656
HG00376	75.6914056454366	11.0439305811322	44.4007659452635	25.1922686212716	62.0391841565778	29.5476212354746	47.5378824416033	6.91246590235186	40.2335841359964	35.9930091340549	14.8776797544349	57.0656855871836	54.9735568720074	44.7179208810974	36.7496021512795	50.0966821028955	76.9453718096181	1.69247193758025	63.5667822484194	79.047680103977	67.6293693012116	65.1642174753605	41.2544722795111	35.5749902341402	38.635277803749	17.694554560199	55.0866616174167	30.3173073331154	36.3993931258033	47.4481741505639	14.6316561348869	0.358091302989997	19.2962475021246	30.5266642442213	9.30041383885964	33.4782608143074	15.3469911408971	39.6989673567141	21.4849105293352	67.406752035528	28.8681388167514	18.8303354219	47.038096603239
HG00378	5.73957149943636	2.39841929875619	46.4882432190104	49.1636959144078	1.91203906278581	28.8931146641209	26.7066948207913	17.3981397741627	30.19841381787	10.3127925979482	28.4131397619938	68.6169756207914	70.6584611890689	60.9810504083854	51.6947362331349	90.0417647840566	52.371257729226	11.7855122164972	77.1187363507141	29.3421969173121	39.4561049366461	23.4030186107002	15.8113634844961	8.73597646222997	37.3176041272703	23.7033151420807	12.7363393357093	24.8824389362966	37.0709959733567	22.2115559577514	24.8387228572234	23.4531976112863	53.5404866662841	44.6939635253126	42.0766698271527	27.9078168625113	55.3415616527338	20.5020092127485	1.52221898526899	44.8907705569514	6.08915386894007	17.916419342888	80.0822939883971
HG00379	80.6117001464781	67.4977997991195	16.9140345700645	46.8616406464843	72.5025382273778	39.3984286050977	82.2934161308521	55.9363483521731	61.5148458532209	56.1107515204643	2.85730262344153	87.8858103640994	35.3262779255116	34.3380734710604	25.2125542372529	76.3169067982297	33.0415586820174	55.1578163405103	84.6039423623406	69.3753247257528	61.6741044153145	12.075074900157	31.8311210284657	32.3752951597201	11.0902096805947	21.6993189444025	60.4677668818526	37.7821232397384	31.8016524517427	29.6187992725563	19.0668401272227	53.8668645983849	47.7995794237111	79.2354687562556	79.8779566802138	39.177198749363	70.406431189084	72.4652590535838	33.5946364829746	92.7238586244935	87.4288960039447	83.2850176344079	56.3498273943697
HG00380	52.3946401740344	31.1786827013335	24.0127587256069	7.93712210188556	53.8003609505032	47.8087279481547	73.8325131628775	74.0255611961744	4.59590502721489	11.235576370476	48.4173140134743	34.7572901850408	35.6584671672271	40.2984634460068	89.7880495869147	76.6933732426145	91.0692192454832	72.0424389366454	85.9020701000802	73.9158106129693	66.3762821274123	23.0237277432119	11.8088202998382	7.20375417834017	65.2165885975891	44.562653041496	64.7947646024457	37.5918106520694	32.3486360258915	30.1694480964528	62.4898997854918	66.2010639397218	55.5534318121809	64.5137829166465	90.6596834332001	24.064872955415	59.5446578802353	50.616202948761	18.5894386780701	36.2620696511296	55.3661418743556	53.8449167584494	74.3271434790305
HG00381	98.7983059407741	97.4093734962679	52.4504284170265	86.8184010062602	99.0580155066112	99.250133802658	99.9902270060965	99.2371323171064	91.4924095344636	95.0446482963408	65.6245956840046	4.57831970600276	65.8678727731241	99.4619107736318	78.058659126479	82.164072403613	90.1313255780603	99.9247828299134	99.9056858574974	97.2995735722883	98.1839281778686	87.2426106269501	92.8935191980854	98.8538459511311	63.3670310893463	98.4646559022365	99.3595483397594	81.5785912952413	91.7488184600952	99.5372725009707	91.782042668982	94.9468429780938	99.4699771166492	72.7543682472894	69.8614276536387	98.4768619351525	99.8143088942275	96.8269782498365	98.4152630495369	92.0711471471454	98.1587374183423	99.4083478805073	25.7057077620828
HG00382	28.257784198376	18.6092683491725	23.6523661921204	14.3184797430245	73.0323894244577	47.3027672080121	98.6462870615421	75.986138482116	8.51685020855597	31.8313533223633	57.132645161149	66.1555018888383	28.8954077076634	58.6026838678414	26.4000425208608	68.7988482029771	15.5220835041133	56.0694735892981	99.9681547314315	94.5875597824656	90.5522560762721	31.9380939062088	10.0464115910696	18.0157599897757	27.3206214297245	57.5319437534293	87.5238842875953	11.3618008013172	14.8108939255214	76.1108914611144	33.1794928461563	7.250664933692	79.1901792046151	86.5829780925307	96.5498875394513	18.1099683306755	92.5251779564758	27.4918002715865	24.902434291682	89.6265607303134	66.9900072111939	67.2894861521088	74.8381636112616
HG00383	31.4486555642541	7.52659527614938	75.8958344288537	52.3182922935931	35.5254890349401	61.7132240329495	66.3439465032409	66.8721955034404	47.959689289525	19.0270640377882	36.8295863846809	60.5614350356256	75.9693607969139	54.5189989524831	11.488779120947	16.2155123598431	75.2686577953841	73.5381689091245	78.0712743854846	47.2025861357193	36.3961310134267	23.4266572948573	32.7196991124104	38.5921830130131	64.6462333985932	36.8759379722123	59.5466384252773	67.1904665884852	29.7172966521647	34.2209663718264	6.89541338200118	74.9988529459014	53.2389375918869	0.143279721523621	0.742247583010546	31.8811274848282	70.9933174283836	35.1040614912155	23.3903484524628	62.6781924925065	18.2246201778599	36.6339918198547	84.4604328736159
HG00384	74.9149443302439	83.9231729037415	48.6096799567195	66.6345867737631	98.7429581707718	88.9323876723833	99.8376575277963	55.1070177976819	73.8094971422129	61.3916290988193	29.5750139006577	7.70002652972532	71.861395040115	93.5771810172524	52.7516170280046	99.6616336477886	86.9265842301794	94.1676757488424	99.6223538851285	91.7491044223318	89.3935898805152	59.6617023501784	78.3228450642143	65.0121906089894	28.5289137447963	82.4928625884411	90.0750935375683	85.1773630872493	58.2173726783615	83.1608590487396	77.4976914607233	95.2927377169289	97.7758881283811	41.6893116147526	14.8198950881689	64.9425342767605	98.7309750113456	51.8881313220527	59.5981176421308	91.6185760174266	83.1610766345158	92.6923812547186	56.0843392569041
HG00403	90.6781470473138	59.2621400962773	50.1084635411354	39.3965054259552	23.8466599553189	58.3515248661889	64.6060814299699	83.8590698736833	35.1674715149382	27.7517937663846	77.9393382684471	14.6218847836162	53.3611234111681	78.8139533113155	13.4747879420963	79.6050304332686	42.4236800799036	46.1627832025892	64.871405827361	91.3328039889929	92.3348289266954	75.2054957835553	73.526061409097	53.9539289017255	8.31985274787322	73.577031692611	79.3896351340568	7.27470763306206	4.74275554416963	51.8508074999027	94.6840325613395	87.5422791131151	95.7089633564015	0.455705504909301	10.5684327944442	45.8517969956951	60.6909959567626	78.3451878241502	36.2347984063516	10.7240050783592	92.3014305745329	88.388562577177	64.5680989468192
HG00404	57.1700015597689	94.6057603512803	29.1259785308647	55.8368268150381	0.793495951276308	82.5018429960566	61.6505201391697	81.1056845186135	80.20015323281	82.6266499228864	48.1844989808627	27.5260878210727	57.9874146734943	56.9638456218324	96.2376474841361	98.2302157574923	46.4535122229524	99.5993398206655	60.5212634411833	64.9432403949914	69.4136634123304	62.50036874262	72.5116970243847	72.7326225414488	73.8235806395895	84.9037161543987	88.6977428368291	76.1142862754682	85.0910193687797	86.7017012518742	33.2475679625741	89.3568193014994	86.7691876138149	96.5338019329723	91.0336642079719	91.40228155586	96.2179422822514	96.8534782255191	92.0167470419579	78.6929047466539	68.4297536138702	66.6250338614005	78.6222343132417
HG00406	8.74707660408856	11.7533576515118	37.349969315684	22.9040566449162	9.35791455096267	16.6196601145032	20.7748072524834	45.6355974800733	14.0946589908204	43.9422636682452	8.76474508659726	81.113521541604	43.5404206416821	26.374738679512	48.6519835380164	41.4328979126928	8.3466060497791	31.1581996118629	35.0147510963434	3.56212317182876	5.35784397562246	28.5990895259507	6.21783602983453	34.2466424672541	0.182806596744617	5.1362710758867	21.9882647661281	37.7592081059776	59.6218928268259	7.22143362457623	20.6702759975662	4.72398794726115	1.52892162779788	7.38360328392226	29.6438814125403	37.0076583816702	59.1707383859794	48.1735390601664	3.14558165807438	37.98013678587	15.5296269074485	9.475667193493	47.6783727948045
HG00407	50.5123652766286	15.925082553366	9.49610425589388	23.5101182697289	55.1227087143968	24.188238701888	28.0537021540207	27.0700217990945	65.3105994544474	27.3988177338027	1.66609807175853	82.3648053724298	4.12264926738887	14.404485328497	45.930080731346	53.954244741722	60.8115874477584	69.2896387920142	27.4382505529581	36.0124711300064	56.7182597024114	6.15885704452369	16.6440820680629	36.3795724756481	10.940686459757	26.4388357353677	38.3604424043618	36.4995443411586	36.9658211779686	12.9044046290025	27.2927694629192	40.9552230026816	11.8018587878142	89.106852873567	83.781394091107	35.5835236670241	33.7425288070443	35.462099146704	31.7246146947048	14.835119354262	24.9662593679884	35.9141998471173	39.4594023528935
HG00409	76.6897646333823	77.2651729140762	37.3864548750209	63.4232301167625	88.0358248126434	84.0109172720731	87.4688046176442	70.7599589201427	59.855381315728	63.6196296063193	44.6237151039249	12.5044324444834	43.6364481432621	80.0204887416987	41.6029946702994	31.1359511183028	94.9058070364386	62.5724424667421	55.1526189734153	97.8094994586443	97.6001317286099	55.9176581802405	75.533461694408	78.9106518952742	92.4114489861125	89.0996946781544	78.3511175636833	73.8947328667808	78.6835564182336	76.4225509131325	37.0586962998307	71.7980828578562	69.3944121542942	87.6549226349494	85.3476725257308	82.9387009849909	76.7808395294122	64.7367914384893	50.7416328543066	65.6594932443563	74.2138268049848	79.9052845079672	95.0311532834326
HG00410	68.8435209983937	75.6809441618494	45.1525271056289	57.911132175658	73.6614769680561	85.3786406296003	77.4911953128954	38.8553451941297	47.1925265632064	94.8483239449774	62.4631495259618	5.71502918050068	33.5111697699232	63.0447351748659	34.286119516194	55.4609763735934	8.68922908997415	61.4466155391203	77.6197518723595	50.6413854762342	70.7848830951532	75.5590005057297	71.2504407454466	85.9728118857604	97.4872250065768	72.271665735971	95.8912623205737	90.682772423334	60.4949268130498	51.6167814538979	88.38152011099	54.20842212124	87.4340981472834	58.6162752024151	69.3367737282384	87.5660808896075	84.0056288128799	11.9471597257999	68.6391204856338	28.0350587106895	63.7372588612684	74.9544586252617	2.65966811715441
HG00418	51.6497930919849	67.3279352160923	87.4884653919278	74.2752556251887	99.2545559093186	94.5472934705242	87.0312201573133	64.5893451501313	75.150480750736	81.925740382181	74.796812609914	47.7521520110664	85.281779980641	96.3755576121492	38.0017714920635	30.0168658348874	98.1021253708696	53.5459944927133	64.3354448888851	88.1699977027713	77.3875409081087	91.3727874280816	96.2142735091315	77.9327238914965	94.9677664647491	92.382135275566	90.5003913505056	43.4593349040885	51.8171293383233	92.9794011298976	86.8444539664809	72.0189769709009	78.8011362643956	20.7204886737742	10.257181742013	95.4466172958454	80.0114521241801	40.273263315807	88.1663570278516	69.0300339549088	70.3905255744245	68.4057347667898	42.5795959458562
