"","IID","ntile_PGS_LDP2Auto","ntile_PGS_prscsx","ntile_PGS000010","ntile_PGS000011","ntile_PGS000012","ntile_PGS000013","ntile_PGS000018","ntile_PGS000019","ntile_PGS000057","ntile_PGS000058","ntile_PGS000059","ntile_PGS000116","ntile_PGS000200","ntile_PGS000296","ntile_PGS000329","ntile_PGS000337","ntile_PGS000349","ntile_PGS000710","ntile_PGS000746","ntile_PGS000747","ntile_PGS000748","ntile_PGS000749","ntile_PGS000798","ntile_PGS000818","ntile_PGS000899","ntile_PGS000962","ntile_PGS001048","ntile_PGS001314","ntile_PGS001315","ntile_PGS001316","ntile_PGS001317","ntile_PGS001355","ntile_PGS001780","ntile_PGS001839","ntile_PGS002048","ntile_PGS002244","ntile_PGS002262","ntile_PGS002775","ntile_PGS002776","ntile_PGS002777","ntile_PGS002778","ntile_PGS002809","ntile_PGS003355","ntile_PGS003356","ntile_PGS003438","ntile_PGS003446","ntile_PGS003725","ntile_PGS003726","ntile_PGS003727","ntile_PGS003866"
"102","HG01680",43.3451151889467,30.3826713955184,3.39608890738666,12.0651768592,64.4746302426818,34.4993722421883,37.3401849433391,20.3931190742282,1.41883981953655,1.00473543262987,7.74985770412047,19.2313444101138,4.55283631751666,45.3048220827786,14.0913233134375,35.4602449994295,43.2487273095944,40.5975900068402,61.0559466764937,34.9176656127399,10.92748384396,17.70335062179,10.0604522570222,2.01145880642171,2.23974994069252,9.3080312040735,66.3021716928238,3.11051838943973,10.1406559497661,9.52146369985505,45.593687675281,41.6805668710796,16.2675703503423,15.6701606214483,10.5026458860608,54.1268495820862,36.5087589692142,43.9565010770499,11.6935810255922,38.050381188701,40.9717543606506,1.45332504036144,24.0999237600412,6.64197274267024,17.2199685782493,41.6615908442794,29.9922252038878,31.9631959771886,68.5064127693711,20.8809665507544
"103","HG01187",56.8305888029127,44.1006974907921,77.1452079599883,95.3246968347866,94.7045868693983,70.9807734502747,96.3395174795406,60.105391954278,98.8032867801129,72.974529045703,99.030472131452,79.2022904060107,78.4509496473509,65.1578625393567,78.7991150322048,17.9573755786799,96.0140383130501,27.4134672568626,46.7650162498842,36.1781482104517,19.3659081876304,16.0710143177657,71.8734478224199,78.3765096652288,80.1554411131377,53.1701790573198,18.1859673297231,48.0075414598516,25.5188618200182,23.5224631554712,51.6548880485411,43.6844064694749,62.8880014228532,42.9259743536463,34.3784571237276,24.2697579875005,92.0820835595944,25.3231925689392,47.7495915432581,90.0223040029301,87.5397147449241,84.1006557073724,67.9688490749208,61.2874483603951,75.5638294185805,77.1800768363018,82.4813109439095,63.4019547527113,7.86889618393457,39.7321900129529
"104","NA21103",33.5107619801634,33.8337567410877,18.3087809025257,12.4719702713195,17.954895827576,15.7557845336615,49.6937916611535,61.5920910069357,66.7836770014472,11.5848498239985,37.194410772359,82.1879871163654,16.1995776199924,31.4597638195565,20.1351638837369,56.3113847789058,11.9332882651059,19.5574906320607,42.7090037208339,64.0142968160905,78.4180199783485,79.4809236096942,31.3016160383419,6.43316828060648,8.10768719161002,67.4888452251578,20.0192840270185,41.4818449890151,57.393284890673,56.076877359526,41.0188253995137,42.2408363958403,45.3176201099876,82.9823553484647,31.9016841200459,17.7698080547044,7.21017699728807,9.56880726678093,38.6099448658545,47.714688225014,51.0758216467515,10.6298001938092,29.8146580044628,54.8273352985865,7.01692335090289,54.4407371244116,11.5894592549861,29.2374976324554,88.2390226550701,1.80044185988148
"105","HG00583",57.7230032620805,19.0015087738405,7.87385168160572,17.7990076261614,4.64430718117711,25.4808173517435,1.61681626030032,32.5887455355065,29.5533238945082,46.0974992425822,5.13649449931415,75.6632360039597,16.3122993919461,2.12180749728014,45.3642985507015,19.9922837079687,63.4722423187833,2.36264996059844,10.3635952474859,1.05295808035738,1.11065925310125,2.01889660151993,49.1640977613691,13.1794665730984,45.1768164468969,14.680773237777,16.6458129721508,11.4558484752715,0.791485292898897,1.51767560440035,31.3207665173006,14.9629392699023,4.56289167621635,7.81401760969816,22.573092892474,8.59407473943265,45.304765151336,40.2999127966961,18.682327184576,5.19823625669279,1.99328221764963,79.3671147701143,8.14074336070659,6.38317005156378,68.1324327398251,1.28527491962485,17.7791361880444,10.130149897682,30.8324110791938,15.7044003159508
"106","HG02762",53.4459963762717,26.8917567786455,50.3105389755617,28.8037147715664,84.3923569598669,86.2920244538764,89.9022701361623,53.4916022532749,12.2853729737883,42.4166258956083,48.0672875191698,59.4055195180175,39.6008877995779,82.9602522817861,79.5417038687616,77.9230562753928,30.0537342271102,8.88501808401846,69.9757459711769,88.2385837870347,94.8297613194478,91.0838605133794,73.4726460566926,34.3659618803879,43.0645433475462,44.8845806603029,84.3295504828521,1.2961729640547,7.07459881285244,7.54313847821735,1.56581862864371,62.0631330749511,95.3621947431106,94.8091469641224,95.3255392323612,90.145787149578,46.3773115515401,49.5344846347507,64.2614268851231,70.0163286473973,76.6589681637924,85.4005685713839,65.1476146869088,94.8477222212671,73.6040703102099,50.7681600375617,88.4427440872491,90.5490899147483,83.1914671638442,85.2132310714223
"107","HG02549",64.6684372221551,65.2431209117756,64.321386263406,98.581230564287,93.3273406257089,76.2823453173815,81.7137065802841,75.3024962241531,81.5318394203282,96.0804692406706,99.3132012325931,40.062192013993,85.9170122517891,89.9907546483081,50.3753373838332,25.1941605012944,28.7264262768959,94.7857447032488,72.2312449492846,99.3759278990933,87.106947817461,78.4282996722569,53.731562946768,94.8334347287126,88.0732160411959,47.1168493621571,18.0658457421031,95.6034692929036,86.8700793665969,86.5491643034659,83.9607124081929,90.0148752762597,68.5313553867929,53.5011323935331,23.2520911546215,86.1680191278257,24.8687179915573,59.2135029580479,70.4665025872225,95.56458584883,94.0866925429505,80.1836803639196,76.7691903804237,87.9829293085845,82.2398477996019,37.761051608726,76.2996119924316,88.6622298045892,21.4620932230978,38.0210417748234
"108","NA18974",41.0941728784722,62.4741510855509,97.496158903963,95.3877513804904,95.3539654817098,93.7405344804457,98.0080707005169,93.7557731847717,93.9861832666683,80.4480473131235,98.3588896171705,5.04310825754944,97.8710372044929,90.6511187597872,42.4020733461177,77.1851073995296,98.6884905417617,80.6601451881988,52.6039045514482,88.9793029550953,57.5309998072668,72.6140068392818,84.1612363914299,93.0895519544744,84.1528221398873,74.2390386519423,37.1869051828846,85.1793947774752,92.1359607361631,93.4372631908396,97.0697442891945,81.0093695038989,73.8472932895086,76.8951169113222,45.1319832489189,82.8418441921241,87.3056564867856,88.0736111328932,88.3567352584953,31.0834205147123,26.9009338969426,82.8410390390401,72.9138257478964,55.5474810394546,94.4008688042325,51.1026826241491,65.607605624208,70.5565229840335,36.7315415189864,90.0304189578213
"109","HGDP00745",51.8389973525085,55.2851527239472,70.4392506631793,18.5046979646038,18.3402909653076,51.9251470452654,35.1645751589582,93.7705087956618,14.8125538160572,70.4735220326584,87.6836118156609,50.4899069497308,13.1228392542251,28.1191691571096,92.0185643519874,38.9267675090966,10.2721792861266,38.1816819581135,53.3987368467943,54.9900203605659,39.0914928657513,31.7003401131143,90.6615699906284,28.6214014512711,74.5816147294936,65.089285870735,7.08111106494034,36.8211442894665,21.2497089914309,21.1660691576503,18.0917509067713,56.6105312828872,41.3842553008619,21.8570397712643,24.8666218598367,36.6493006941073,40.2840492221188,67.2024568135915,76.0621193155765,80.5561330861486,46.0313952066512,63.7118541279137,41.806815663914,69.1249025106542,48.8682720093173,67.6982521786761,43.0855267326776,32.506676795701,69.7368486241799,27.0318411690022
"110","HGDP00685",89.3703781141583,95.2931908001395,90.2391711214937,95.4913808994305,87.5508484172971,94.1123390016187,83.6633556013078,25.8777540546526,69.2292519876735,97.4939478433083,94.9668170276192,1.50497015248599,95.1882466756723,92.8255745837472,93.2005933022698,84.0784537912781,90.1514794700142,99.0374660794313,60.4190815666372,69.6238789010262,93.3552656782721,92.0335566796093,91.5060328656474,91.345637884201,98.1228473464726,98.4087655782102,94.4079911098832,98.6370099721178,90.0610040752679,92.2036433765985,98.964487225115,95.6504157463032,94.7065122638887,95.4521506246298,85.8403966453406,90.8796649776929,90.9733891606912,90.8760653672286,87.9914698077266,80.1900450365894,92.898679349649,94.079858420896,86.701477054202,96.8755326983693,62.0499000760667,90.3676590225305,89.8089419691392,82.8752510458706,2.18787112217619,91.0203720070647
"111","HGDP00311",53.1211855802831,95.8896621825253,92.0391056050987,86.4065857119868,46.568156810013,91.5419363443065,75.8605144327728,99.3242950333543,61.0941560486725,98.3806672807099,99.8772712133317,54.6366569685525,94.7713380968933,87.3347779876487,93.532551942389,59.5701539294289,17.4903372576782,92.8180421112994,81.8934129087311,28.7185138198755,45.2285019706464,32.5522225382652,94.3655807146201,77.016925375891,79.9288759768804,76.1201798610145,70.7457484196268,69.1392821611438,65.2010982097622,61.285856318369,64.3966182678355,87.6403037338839,57.8461123079474,89.5784515958312,88.8844032920431,79.7119135070164,53.807470541939,82.8909315106011,65.6137755291548,58.2234801607276,60.6343321635735,86.7219999892958,77.7538886948811,91.0556141546745,95.1935859160501,29.2286304582854,84.161355732304,79.4660359392339,9.50963520052029,95.2999137178476
"112","HG01951",96.3759176462921,88.755617564142,68.451305353183,78.5092472617978,29.7149204492546,76.9300902799775,45.8750385386129,16.9376453601313,69.2049680299032,88.4925239553884,83.9737316599731,39.9577554600283,73.3815072305353,80.1932606917316,77.9664894327423,78.3030863779428,38.7244486590389,5.61349500087727,92.4174325919628,64.127666197005,60.5269218530063,60.0043516902255,70.7403196244967,74.1413994812199,81.3038682694045,29.2094282605799,41.9257122388806,31.9837918522179,3.85065349766454,1.24450683859728,48.8295775398478,78.0086631363161,80.2271624977942,73.3736264925964,90.8412435621164,69.0783808380137,76.8696778266005,75.7573178077531,74.2809226270477,9.69558695231496,23.2875249571001,90.3965437871638,77.2071293431363,85.6550428452619,58.2977237226235,61.4989526919251,81.3035441621258,89.088660131001,30.344197617343,84.609737271378
"113","HGDP00680",30.2885818523314,59.5316458903097,87.4484723635358,99.3870238989628,86.4337002069283,88.0005411325059,85.8038188453376,93.4957401552892,93.62829219907,95.4987294446961,59.2676596223,20.1441829725779,95.7489574970199,82.3518618936961,86.6552359087616,75.3765921258325,92.5774626928696,94.994845389938,71.7110825130616,61.4505873186583,48.8168481246734,41.7038330448373,92.137990909663,92.1300085545713,98.0856493505851,96.9143327599984,89.6273765425929,87.9461380580149,87.0684106483141,81.194607447896,57.2275028826028,86.5259609422353,57.7355775340357,87.1172587417211,81.1329854824644,49.672108990129,72.5118676236026,62.5531488707016,59.1910264129065,13.3902468680923,3.04220373998805,95.8278475558609,49.6302639401677,98.2001328549084,94.8545410613908,7.34716711729025,72.964647069893,83.7415373686603,58.4816099583912,94.6094873282959
"114","HGDP00536",58.5534409457274,26.0185549272042,38.136401495496,46.4071452895347,0.899085996233892,25.4467909004815,9.11330192792321,22.5622470257174,28.3463983714244,32.6130121879339,46.3878251723055,99.494164624532,27.7741251302804,55.4271224156373,45.9177405124144,47.8795451072357,23.723448719447,21.7875794840739,14.1442255331996,18.5702454107901,35.3155723061504,35.6416544702151,11.354540563175,11.8084733767872,21.8250827704346,85.7341061918828,81.137120255417,89.0694717513688,66.027367599897,67.9127164656446,91.0512168256692,26.3200005205463,57.9714967747704,34.5914798332835,12.8641781080186,22.7959082375186,53.9394287434099,17.6646499036346,7.81888012291265,74.328947210101,56.6836105995386,10.141803254973,20.5006817748971,12.7568137756223,33.5084079055027,24.5831819509795,25.1839438930592,23.9888279296862,79.1803168881732,26.4328498500145
"115","HGDP01361",67.4911963594263,22.8567621222223,51.6962306729101,70.9071534301155,46.923550164565,13.5276882952378,22.8166009268201,44.4358918593462,56.9652810307272,47.3430568368688,40.9417970383826,87.4232819545198,69.4410352790554,11.4102296637766,56.5640937452069,41.8081601656785,38.7565590232077,63.1304001400584,46.9540375885548,24.2273903842862,41.182201669416,59.292033611708,42.7902354715007,60.9263450421311,62.8125616032952,60.9478447718952,66.3315523906031,65.340183204804,90.6872439893656,91.930076845614,71.7919768425977,24.6973839933359,7.43638751714081,8.54095135974531,15.4651657526182,3.84072737413177,20.9820114234297,45.9555470017581,5.28694607331152,51.1227457713176,21.4704137753989,43.7193626928204,7.29837197409814,26.9321486338449,40.2696066472678,60.9997665524257,10.0364671761226,17.3238033648951,31.4930692469376,18.5884161514036
"116","HGDP01059",4.26164635978595,17.1137857028706,11.6571394630412,15.1644261209497,97.2117153280722,7.33531573538362,53.5113132302035,32.2527302154239,34.8456711644038,18.7970001519024,0.79203391429055,96.8527723387965,24.3358353879428,8.59773883464399,43.2757844564327,7.82958123432796,24.9963427593946,1.46339663821888,26.9392841497435,41.6199800710211,22.5556286573784,13.9829119835534,16.9826000595411,27.0900341481771,18.8091745461729,51.9514309965435,2.49264272025985,11.2583291382544,16.22196746776,21.8261207474003,13.030029912955,1.63281524861902,19.7052425831895,9.6016195097026,16.9803971562567,13.5097643504104,29.3411509595299,6.30606408853367,10.1556291138836,48.46619917285,27.1697333267604,10.2418513031864,3.66404028500678,36.7898587992657,10.8373952563208,84.1877219848202,31.9443978419265,25.7068622447703,71.6278077864651,3.68926795004072
"117","HG00766",10.4302588537823,7.4498584174807,27.4305580918596,19.5698007570854,3.86527053513026,39.0456015537291,3.78480316950719,9.63843584507279,20.5920315090622,7.31656423132316,5.00462469382194,86.9264739400163,34.2506883267504,37.8942603539091,8.70300652480318,4.9796316244526,39.5835087564098,62.5595758962471,7.54586174040065,11.3695979804033,34.1297828221826,49.6794022980141,45.796984283873,26.4253361720953,24.8692359035487,50.7807584014168,34.4227789017841,68.7063075864045,36.4357534095368,37.1652538442466,16.7683843585726,24.5811452845208,21.7646198111498,34.8505170480769,14.9868256519812,30.4403084296241,2.10950246453954,2.68098924172274,2.19059131910592,47.4929505323705,32.5795614222878,10.2134136713687,12.9562947027434,21.1131192176629,24.327878443627,6.72892533654147,7.14877836123829,9.00255132242784,86.484709945481,3.26554452368826
"118","HGDP01221",25.7983691529152,22.153168121818,4.04491185500427,2.85969539527923,72.8199751258043,11.6612875360085,58.3227324926976,64.5885314056843,14.14602953232,2.68885164833695,10.9836856989319,58.9209050203706,3.78314138823611,12.7895874539685,10.6071661319526,7.34828996976242,20.6840951231044,25.0716943965907,72.2483596530917,19.8769839277846,55.027468110254,48.5131999522283,7.17471695413928,17.1658106767824,2.64336563228945,31.1272456756123,8.67170503075964,48.4837405397431,51.7287792170611,54.6236075286789,20.7191302064715,16.0091823235328,17.7961960975174,18.6786564136241,35.2888859376308,12.9790160836834,48.2553214821704,31.9614231119418,74.8151786251852,81.6984693237702,77.5976347980813,21.6866634280645,29.9620346576775,6.67165287913948,18.9217430772477,29.8570152363562,27.8186310263763,19.6738234480787,83.2019607956387,20.5919110052835
"119","HG02485",33.9470088100688,41.7381831777897,2.02293567185081,5.69645234750577,83.9277638012453,19.5902681455971,83.7296781297531,58.2782018806757,38.4747475444127,33.4029826982364,71.9207232241175,22.1282410105397,0.433591830898676,52.3554262835866,55.1437117548356,91.0179858747344,69.405178117983,91.6973901147496,69.3456299887846,95.9612675937254,96.0125356692962,94.2060368342274,28.2749703885595,28.2768408175337,31.6471391108416,6.50126328314305,64.3615919908823,56.4005072788635,51.2815260806497,57.3443863243126,69.589493207036,27.556805651032,72.7375265539793,56.3704836917726,73.6805636771594,45.0539125414411,48.3970196975132,85.1278774000097,63.4880556131472,56.1411942889915,39.7825595335341,16.6147066789534,80.9188606471938,85.7046725216577,6.07930368445464,99.9920691447303,77.4981890473239,73.754908536343,58.5235722417571,86.8255833790162
"120","HG01432",19.4487246681501,21.6741501366285,65.2538117012681,33.4326687173898,16.1907491514687,0.336727890057051,1.73506739887288,6.45605644350191,20.772060011546,13.680684886079,22.0890923141566,98.8397929807871,49.4661190571148,1.36529575214789,7.32095255669616,10.5283398913503,52.7782494065759,20.3127474296319,7.7407810296989,1.82098532464887,1.38339922098914,2.52610118927179,4.43565986191338,16.7548372122653,3.98712510154269,37.9877627155996,67.5379371570918,34.5034398044291,33.1168085959298,29.3799487365938,49.9405068683908,1.3413080328486,1.6704795033582,17.1932431551326,9.31181345591537,0.743855303946364,4.30090198657237,10.7361268728649,0.673999361252975,63.7258527290421,72.1223101361711,9.64792332881484,0.636049356173235,0.131988293488615,2.90687096029982,52.2876484898469,11.1234517499395,8.79650745808183,81.8228608314496,28.1388060790665
"121","NA20790",89.5327964082014,87.8044123661033,83.5370181437484,78.3906322992353,92.8939219441087,90.29785725309,83.8759154301065,68.9384021539181,57.3841440182622,64.2024347834591,72.1830629559943,72.8948665387721,80.5738123388651,90.5836255647068,74.4770994001031,77.594019574892,90.4676077189186,83.0993247765178,97.460544463522,80.597485255264,93.037638055099,94.6242462384018,67.4106469410299,85.7614801722287,72.1351378603876,55.4707240853521,90.8398815522655,92.3732317385001,76.4773009679439,75.9821487764475,47.5292559888593,86.6727759926543,84.3374739843333,90.9990629608898,75.8709602450636,98.8302531315256,76.4668219708056,89.0722558398868,88.8860487777032,54.5925631886622,53.4884540269254,64.7758237269001,77.1269196456094,78.7529507915436,56.2636398083489,58.9696485761046,92.0712492480115,92.1849856373207,58.2600729707114,84.2063888673019
"122","HG00130",51.2059474730474,24.2492095463215,20.9098373597011,20.32895102384,56.335022127324,7.59939492382774,17.0709828593343,8.13846551411781,75.7187360500674,4.51583642768203,23.5803875548119,62.2769641890668,21.0918787687559,7.24549537444429,79.9953162531338,10.6018998817417,13.4616483652906,36.3935436619101,11.3215149976388,50.9663668565366,55.0046041612619,43.0086665735414,3.0404880906456,30.810471739973,4.79212488074488,26.0116324630556,53.305672412419,16.5197113741633,24.4716827472386,31.723538094195,32.3657339881196,16.7903637778578,20.7526412793361,46.189891200789,44.3319094776093,18.0066175312495,0.732879467069312,32.8312045455363,21.4690386598243,16.8615700889577,6.62024746476247,10.55461471066,19.8723613120863,49.7941736568226,6.1861048320436,81.1524880080002,40.6015951582941,47.5161983794623,96.7883621045482,18.9139618793703
"123","HG01851",36.0595169827833,22.3036865431302,89.9290866041681,93.4753693807971,77.3052523746457,15.5832726934545,49.9153318432743,15.1277375189501,94.8214291824406,21.420936367498,21.4184181238379,80.9076580325928,95.3582075909276,47.2796791920847,79.9743467901937,18.9611604721017,54.7749439023318,49.0239552088185,6.66442519395139,47.4034728192225,54.8994998565799,43.1456684200104,1.9920706530439,60.9807101114278,15.6899519118494,84.5285866844634,6.54244784461963,8.73461350897965,10.8469634104924,18.1415465009257,16.8850456799766,12.9527924913901,41.4351190616991,68.145837982201,84.4865373372252,24.7486703662218,20.1656913036255,27.1296330978254,41.2604944822735,22.1284764197677,38.7109685997454,36.9322531359115,41.8109720674026,45.4883925399477,16.8411250855032,16.0701523467738,23.5387464189415,12.0470210411678,92.9878455416945,24.7106500926841
"124","NA19011",77.1828624274616,79.3583617229525,93.3427543864861,96.5227227594167,88.297688305018,95.1625720420297,87.9835433131343,75.2545471351338,98.3182845316272,88.5497963967103,54.0468159870598,38.0821732218016,93.5521432163913,92.574001247882,58.3295083541549,89.9933501275328,48.8012843953739,99.3626345169858,94.6466575053924,80.0443997622866,90.7683205006863,92.2224134817537,62.3579927610128,98.4174327467192,91.7158697821355,96.000490793428,83.2683122757634,99.5909948566428,99.9070819664482,99.9469841411355,90.6201134893841,96.5698434085802,96.8520181918393,90.4818545636236,84.9543163122004,88.0341199265301,88.8909526392213,96.2763626641001,98.0769103471681,7.76404489941976,56.8268508241485,86.1795837097282,99.3109785912579,78.6092059923038,63.4513854193375,99.6623203021028,96.246363563046,96.8205359623239,86.2243264436378,93.5446984918604
"125","HG02402",26.3095511328481,16.9749673601391,6.52224121814526,18.0738482610636,5.82308566209673,44.8105318040679,38.0993489525552,28.7926418085465,40.1134554545433,6.14769901236304,5.85119493768236,80.1817504202233,9.68592282834842,36.7465764944564,65.2274638577624,59.9326087251236,90.626418535912,13.3520590242018,65.2375486684133,56.1329581170691,63.9597033822547,56.8903541021514,38.1149680836554,16.5262745815963,8.46205795833185,16.1345783797263,34.9097629810186,28.2110642249979,11.6328099925279,15.2138609497195,77.5200983463043,62.125776728352,44.8026131229869,7.24155252350627,5.385057549625,38.4627442158842,29.1433468977994,47.8400750867648,16.5610703820151,75.7813382072213,58.1708533614237,23.919601347543,44.9420232611351,60.395813023632,22.478995117656,49.4908995172494,27.0777886726368,37.2033810498491,56.5466309634875,51.1271797243751
"126","HG03624",45.9422371091101,48.0937107229178,24.1253981552848,40.1481345883314,43.9425697925372,21.4913098044061,72.0651911630869,98.5466534598095,69.9598964603882,36.961180290402,44.5955265155852,96.8657624394406,43.7927907138932,30.8183805493347,8.98735905463091,33.2954185459282,29.2524682733974,60.7713501430751,15.2724570589956,47.0644013241991,8.75258101306131,8.55468917719354,32.1014447625769,32.800378984265,18.5431727398024,38.3069314091751,1.84362511164342,57.73756514888,39.4624740993894,36.9803048211167,48.9210859320439,20.1784048756088,20.1397207121016,39.752846947723,26.2146412706135,14.3620254272552,49.072529863603,65.4715957527599,72.7685089857919,36.498720595279,90.2311882307239,63.1206235361737,79.1169170602758,37.402433355712,55.9838253063257,18.7962404137846,24.8993021765365,22.8182594716083,78.3298371642422,40.8724492345329
"127","HG04106",58.3219163767566,82.1988717462925,86.6286677456255,72.4645597181417,49.8625447856628,32.4632445719881,53.4337040640031,79.3517694806388,50.3927776306824,71.834888002102,60.4566676425963,80.3723061034648,80.4401201001527,44.2953584780726,85.244231847991,39.1586697417119,45.3760735231019,47.4673119839713,86.0160826881291,19.4355606057144,26.4732135024881,27.1568993592769,57.3638047352305,66.7555419457345,83.8126035651824,67.3330959043046,93.8564702031177,86.5489003635132,69.4585822420676,68.7690015473427,73.8311465175601,42.6590269952882,21.2384714076921,87.9032939500076,91.2729005148576,33.2559905471897,62.5610736576638,91.5296376436492,65.1404207089147,39.1608406366864,40.270597077878,57.0900117326261,44.6876341641983,81.4375097386961,78.7533328797907,7.40520580915189,48.1435680643873,64.8308946208226,11.7366933702663,85.9071500623902
"128","HG01804",19.3502572127981,24.4913620509977,87.5424248119125,76.6734449765091,27.8349149864142,87.4283592942269,32.8070099296202,16.6999291229752,64.9160652255874,7.85656429082442,16.7589293398057,38.0159453819835,90.7843224019454,82.5555800321388,42.4316152836928,14.7610135721343,26.0999790449886,13.2117419595341,44.4676669493854,80.5678893119408,98.4077680222548,97.9074452862789,5.64942464042125,36.8087638889644,7.3535093738995,84.9874713796245,45.0243365788691,42.9412475044801,4.37079226386315,4.21801809247302,34.3205140857955,82.461032799104,89.629936314054,35.688746648786,11.9957573377177,86.5332857032704,9.39771116958069,49.5502635990201,52.6258654281482,30.1303459566374,7.02538351935532,11.5110066514016,80.3746696022123,83.1229611167475,35.2419077243076,19.2511720773411,78.6395019189206,79.8081270387082,82.6303271700941,3.78496268266168
"129","NA21126",7.98707460051817,37.1245828207302,55.6435373721958,76.775608873797,11.0547929184374,29.5528838677864,31.0122043276797,79.97194706933,92.3470731252067,74.0327290680147,31.5559021618486,39.0971134970179,61.2048968061326,27.1610402317076,57.5137393586597,23.4711010215504,99.7672130513089,95.820575854237,22.0709800305751,19.5821550567975,50.0970472139812,62.5594888126557,57.793656887361,90.5841243287344,75.4076116801674,94.8146144362054,12.6990551502006,82.2537047604713,86.3449088584185,87.2416988329002,58.9687119346752,33.3965094552506,37.9260629792336,94.7154410717041,74.1244209147376,46.2565956498715,97.4282998809678,60.6061981515391,76.526059196361,88.9191633400847,58.9454969329589,70.2148977013546,39.3377935458677,34.7903246987365,31.0194938198943,17.9347521871827,39.4243432196449,44.8080054129076,91.5772944830868,70.3412468429456
"130","HG03382",4.15344663088179,20.3461220727369,27.3653122540529,14.0013783184412,64.0121550569302,80.1416411476936,80.8047798331908,75.2394328222406,1.76002637378535,45.977864047311,13.3123428859085,76.7655246641857,34.2909143136064,89.1185813569748,77.6202568243251,87.3234006091601,28.8553246208492,88.9274764296708,6.60495764232779,94.4452794457594,81.3753906105006,85.1262147132446,82.4056942015432,41.2950185673599,26.5846124963966,67.4692065895952,47.4048150990294,82.0061894185374,78.6563449421932,88.3858646883644,65.9561225405968,78.4081775590434,88.8286989774981,85.8170524440384,89.5545662666504,91.2891631448272,36.5476197404106,13.05325649946,78.6983506288139,25.1784470965924,29.2858513283336,36.2596567770749,96.6397060827644,63.4518763678075,49.2131120072783,19.3876649318292,42.081372577821,34.1244653626519,43.0963057884905,57.8566366028933
"131","HG03454",63.6799109750871,41.232637032638,80.1938714909818,54.0588053256656,25.9879712179084,88.5412200224595,68.4170875964806,67.9917795547287,8.28151094796866,38.0504301318437,81.0607822403412,57.0117983607279,67.7786478440591,86.9103107801448,4.23447605884927,67.0570786757621,86.4055337184247,16.6288052997445,6.65078591430687,92.0815354250349,71.1567701410212,63.267144884458,48.4004424516039,19.5699659642564,33.9390825558192,13.947974285929,78.6877401792228,16.6005476409918,2.13256701791095,1.40866149226614,83.7385086065166,53.1085844260753,52.7212469338054,87.1494666052677,45.0524525841914,87.9073163624096,98.3759495873107,44.4461483253797,54.5180714448964,55.4006571199809,65.1203110441672,64.154917775053,86.8340612760113,94.9858778189118,37.6692410141811,59.7040845472907,38.9743203425084,52.9289740806662,29.7567198299623,60.7739247965322
"132","NA18644",70.4463726165771,31.7150970757796,81.803912086439,79.7119139624262,26.5968017640333,27.0859418695181,3.6108155706909,28.5062491731718,79.9560580028305,11.1207949792367,45.4581223356228,98.3329778084093,86.2581444707598,13.8945450284109,18.1731705109569,10.1170408107869,24.6024841327519,25.5613049692425,45.7083282323536,1.10898545949471,2.70100748313047,2.41105310408666,55.5534935202319,58.3712505843456,7.91681829282976,91.9888385043004,26.9578525357509,92.5773969374988,78.9868450959624,83.1019930432622,65.6701395643972,24.015336736932,6.2182633284761,52.5481165169851,36.8489431193391,27.2280059229265,33.9769583801132,78.5507991729588,9.68325839936869,31.2161275621797,33.4735516202907,27.7023772759653,3.43200751256751,6.17061738348199,12.1672897162393,25.9172145668468,13.6327859016903,19.6177162744271,89.3147990056033,6.07973563893492
"133","NA19082",2.26504132948617,5.38265134948287,19.6300731924722,7.53519745484826,23.8169131112708,0.497294554858179,36.5289252972449,22.9724452936065,8.31029885332178,24.8540320411652,11.2156212212255,98.5769129748157,13.9039438862072,10.7904727571766,72.6755544689779,7.15091833428185,2.28070935461617,62.5664699367409,17.7584150308198,36.554463785122,67.2464752695257,79.657751488463,4.47446979455996,6.40685142944866,15.1779011126724,79.7904991033705,48.4425321622255,17.7187764468336,34.1976311475661,43.5423886439954,20.6638642044135,4.24849179276632,7.34194808004131,40.3346687409861,10.9168782013328,1.58275861763984,39.989028256578,9.41282297470066,26.5362833599779,90.969502867088,98.7117233735836,12.4302153253349,2.70407500139753,2.42343666781768,3.40274121415023,80.3477038704436,9.08776493571719,6.33845329243611,42.9071231278144,6.13970598760348
"134","HG01572",87.1596778782649,86.2458792809889,50.8864441984447,51.4089473552129,50.5395863063315,71.6211769321854,94.5064279625783,93.33283501236,59.0560608202683,91.3677056152953,84.7661693774193,14.4859588361622,49.7394915996942,65.2410116108658,31.8663960388749,92.8856722899452,80.9476117792203,89.9740330896878,76.4291133620609,61.5746689990158,83.6174911115994,87.4748784484679,88.0181654386106,82.612608437179,85.2312784362038,27.2012221991462,69.4782008183682,63.833944717235,70.1525477630171,67.2362862093351,44.6776748133433,89.6409075791174,88.9074453153724,57.6404744246567,63.092855498363,71.7820887707446,72.0206452342278,87.0452947042826,77.2341878187719,34.2309563800694,39.9975155249878,88.9822936667289,85.1416390115895,87.94364813694,81.5605454468647,26.2862423686582,78.1189744014132,90.3744803299026,56.3755964173365,77.5748489224327
